datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-12-03 08:19:00.000;HH;PKW;CITROEN;ERFURTER STR.;30;112454;;
2021-12-03 07:40:00.000;1-RV;PKW;OPEL;LUDWIGSBURGER STR.;;112273;;
2021-12-03 07:11:00.000;LEV;PKW;AUDI;FRANKFURTER STR.;;112655;;
2021-12-03 07:11:00.000;ME;PKW;BMW;AN ST.ELISABETH;14;141312;;
2021-12-02 12:20:00.000;K;PKW;MAZDA;GERNSHEIMER STR.;;112062;;
2021-12-02 12:30:00.000;K;PKW;TOYOTA;OFFENBURGER STR.;;141312;;
2021-12-02 12:30:00.000;K;PKW;DAIHATSU;OFFENBURGER STR.;12;141312;;
2021-12-02 12:30:00.000;K;PKW;OPEL;OFFENBURGER STR.;12;141312;;
2021-12-02 12:30:00.000;K;PKW;FORD;OFFENBURGER STR.;10;141312;;
2021-12-03 11:00:00.000;K;PKW;MAZDA;VORSTERSTR.;;113140;;
2021-12-03 10:30:00.000;K;PKW;AUDI;VORSTERSTR.;;113140;;
2021-12-01 07:52:00.000;LEV;PKW;OPEL;EVERHARDSTR.;61;141312;112062;
2021-12-03 10:25:00.000;K;PKW;DACIA;VORSTERSTR.;;113140;;
2021-12-03 10:25:00.000;K;PKW;NISSAN;VORSTERSTR.;;113140;;
2021-12-03 08:42:00.000;K;PKW;FIAT;JOHANN-CLASSEN-STR.;;141245;;
2021-12-03 08:37:00.000;K;PKW;VW-VOLKSWAGEN;BUCHFORSTSTR.;31;141312;;
2021-12-01 11:45:00.000;BKS;PKW;VW-VOLKSWAGEN;FELTENSTR.;83-85;900321;;
2021-12-03 07:41:00.000;KK;PKW;CITROEN;KASERNENSTR.;15;112293;;
2021-12-02 12:50:00.000;K;PKW;FORD;KAPITELSTR.;16-18;142103;;
2021-12-02 14:55:00.000;BM;PKW;HYUNDAI;KAPITELSTR.;20;142103;;
2021-12-02 14:40:00.000;K;PKW;OPEL;STEPRATHSTR.;18;329119;;
2021-12-02 14:40:00.000;K;LKW;MERCEDES;STEPRATHSTR.;1;142103;;
2021-12-02 13:09:00.000;AG 3;PKW;MERCEDES;BREUERSTR.;;141312;;
2021-12-02 13:09:00.000;K;PKW;PORSCHE;BREUERSTR.;;141312;;
2021-12-02 12:50:00.000;K;PKW;RENAULT;KAPITELSTR.;20;142103;;
2021-12-02 18:02:00.000;BM;PKW;OPEL;HELIOSSTR.;;141312;;
2021-12-02 18:00:00.000;K;PKW;VW-VOLKSWAGEN;MARIENSTR.;10;141312;;
2021-12-02 17:45:00.000;GM;PKW;MAZDA;WÖHLERSTR.;14;112372;;
2021-12-02 17:36:00.000;K;PKW;FORD;HERKULESSTR.;;141312;;
2021-12-02 17:35:00.000;KLE;PKW;VW-VOLKSWAGEN;FRITZ-VOIGT-STR.;;141312;;
2021-12-03 14:39:00.000;K;PKW;MINI;KRONENGASSE;9;113142;;
2021-12-03 12:40:00.000;K;PKW;MERCEDES;KRONENGASSE;3;113143;;
2021-12-03 12:40:00.000;BM;PKW;BMW;KRONENGASSE;3;113144;;
2021-12-03 14:30:00.000;K;PKW;MINI;KRONENGASSE;;141324;;
2021-12-03 14:30:00.000;D;PKW;BMW;KRONENGASSE;7;142278;;
2021-12-03 14:30:00.000;K;PKW;MERCEDES;KRONENGASSE;;141324;;
2021-12-03 15:50:00.000;K;PKW;VW-VOLKSWAGEN;KRONENGASSE;;112454;141312;
2021-12-03 15:50:00.000;K;PKW;FORD;KRONENGASSE;;141312;;
2021-12-03 12:05:00.000;K;PKW;BMW;ANTONSGASSE;1;113144;;
2021-12-03 13:44:00.000;OP;PKW;SMART;ANTONSGASSE;1;113143;;
2021-12-03 15:38:00.000;K;PKW;SEAT;ANTONSGASSE;;141312;;
2021-12-03 15:30:00.000;K;PKW;MERCEDES;ANTONSGASSE;1;113140;;
2021-12-03 14:40:00.000;BN;PKW;VW-VOLKSWAGEN;ANTONSGASSE;1;113141;;
2021-12-03 14:45:00.000;K;PKW;AUDI;ANTONSGASSE;1;112454;141312;
2021-12-03 12:07:00.000;BN;PKW;VW-VOLKSWAGEN;KRONENGASSE;25;113143;;
2021-12-03 14:30:00.000;K;PKW;MINI;KRONENGASSE;25;113140;;
2021-12-03 14:30:00.000;HN;PKW;NISSAN;KRONENGASSE;;141322;;
2021-12-03 14:30:00.000;K;PKW;VW-VOLKSWAGEN;KRONENGASSE;;141322;;
2021-12-03 10:30:00.000;K;PKW;OPEL;VORSTERSTR.;;113141;;
2021-12-03 14:30:00.000;AC;PKW;FIAT;KRONENGASSE;9;113140;;
2021-12-03 14:30:00.000;K;PKW;VW-VOLKSWAGEN;KRONENGASSE;3;113140;;
2021-12-03 14:30:00.000;WW;PKW;SKODA;KRONENGASSE;3;113140;;
2021-12-03 14:20:00.000;K;PKW;AUDI;CÄCILIENSTR.;48;141322;;
2021-12-03 12:40:00.000;RS;PKW;FIAT;CÄCILIENSTR.;42-44;113142;;
2021-12-03 12:40:00.000;NR;PKW;RENAULT;CÄCILIENSTR.;42-44;113142;;
2021-12-03 12:40:00.000;BM;PKW;FORD;CÄCILIENSTR.;42-44;113140;;
2021-12-03 14:30:00.000;K;PKW;OPEL;SUBBELRATHER STR.;;113140;;
2021-12-03 11:21:00.000;K;PKW;FORD;KAPITELSTR.;;141310;;
2021-12-03 11:21:00.000;K;PKW;FORD;KAPITELSTR.;;142103;;
