datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-07-01 08:15:00.000;LM;PKW;MERCEDES;MOSELSTR.;;112402;;
2021-07-01 08:23:00.000;K;PKW;MERCEDES;KYFFHÄUSERSTR.;;927421;;
2021-07-01 08:35:00.000;BN;PKW;OPEL;ROONSTR.;;141322;;
2021-07-01 08:25:00.000;K;PKW;VOLVO;AACHENER STR.;501;141203;;
2021-07-05 07:35:00.000;K;PKW;FORD;ROLSHOVER KIRCHWEG;;329113;;
2021-07-03 22:50:00.000;GE;PKW;HYUNDAI;MARSILSTEIN;6;141312;141302;
2021-07-03 22:50:00.000;E;PKW;CITROEN;MARSILSTEIN;;141312;;
2021-07-01 08:20:00.000;K;PKW;SKODA;AACHENER STR.;327;141203;;
2021-07-29 22:11:00.000;GM;PKW;TOYOTA;HANSARING;;113140;;
2021-07-29 22:05:00.000;K;PKW;CHEVROLET;HANSARING;;113140;;
2021-07-29 22:05:00.000;BN;PKW;RENAULT;HANSARING;;113140;;
2021-07-29 22:00:00.000;MZ;PKW;SKODA;HANSARING;;113140;;
2021-07-29 21:58:00.000;HS;PKW;VOLVO;HANSARING;;113140;;
2021-07-29 21:55:00.000;BM;PKW;VW-VOLKSWAGEN;HANSARING;;113140;;
2021-07-29 21:55:00.000;K;PKW;VW-VOLKSWAGEN;HANSARING;;113140;;
2021-07-29 21:41:00.000;K;PKW;MERCEDES;MAYBACHSTR.;44;113140;;
2021-07-29 21:41:00.000;K;PKW;FORD;MAYBACHSTR.;48 A;113140;;
2021-07-29 21:41:00.000;EL;PKW;VW-VOLKSWAGEN;MAYBACHSTR.;48 A;113140;;
2021-07-29 21:41:00.000;KL;PKW;AUDI;MAYBACHSTR.;48 A;113140;;
2021-07-29 21:40:00.000;K;PKW;MERCEDES;MAYBACHSTR.;48 B;113140;;
2021-07-29 21:38:00.000;RS;PKW;FIAT;MAYBACHSTR.;;113140;;
2021-07-29 21:35:00.000;K;PKW;SKODA;MAYBACHSTR.;;113140;;
2021-07-29 21:35:00.000;K;PKW;MERCEDES;MAYBACHSTR.;;113140;;
2021-07-29 21:30:00.000;VIE;PKW;VW-VOLKSWAGEN;MAYBACHSTR.;106;113140;;
2021-07-29 22:22:00.000;K;PKW;AUDI;BONNER STR.;126;112402;;
2021-07-30 12:33:00.000;RÜD;PKW;FORD;HAHNENSTR.;6;113140;;
2021-07-30 12:33:00.000;K;PKW;MERCEDES;HAHNENSTR.;6;113140;;
2021-07-30 12:35:00.000;K;PKW;HONDA;HAHNENSTR.;6;113140;;
2021-07-30 12:17:00.000;GL;PKW;BMW;HAHNENSTR.;16;113140;;
2021-07-30 12:16:00.000;BOT;PKW;FORD;HAHNENSTR.;16;113140;;
2021-07-30 12:16:00.000;K;PKW;HONDA;HAHNENSTR.;16;113140;;
2021-07-30 12:16:00.000;K;PKW;SEAT;HAHNENSTR.;16;113140;;
2021-07-30 12:00:00.000;NE;PKW;OPEL;FRIESENWALL;13/17;142278;;
