datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-11-10 12:35:00.000;K;PKW;AUDI;JOSEPHSTR.;;113140;;
2020-11-10 12:35:00.000;K;PKW;MINI;JOSEPHSTR.;;113140;;
2020-11-10 12:28:00.000;BM;PKW;VW-VOLKSWAGEN;JAKOBSTR.;;141312;;
2020-11-10 12:06:00.000;BE;PKW;NISSAN;JAKOBSTR.;;112402;141312;
2020-11-10 11:57:00.000;K;PKW;CHEVROLET;JOSEPHSTR.;;113140;;
2020-11-10 11:57:00.000;AW;PKW;CITROEN;JOSEPHSTR.;;113140;;
2020-11-10 11:57:00.000;K;PKW;HYUNDAI;JOSEPHSTR.;;113140;;
2020-11-10 11:25:00.000;BM;PKW;AUDI;JOSEPHSTR.;;141015;;
2020-11-10 11:25:00.000;FR;PKW;BMW;JOSEPHSTR.;;113140;;
2020-11-10 08:02:00.000;K;PKW;FIAT;SEYENGASSE;;112402;114000;
2020-11-10 07:51:00.000;K;PKW;FORD;ACHTERSTR.;;112402;;
2020-11-10 07:26:00.000;D;PKW;MERCEDES;IM DAU;16-18A;112403;;
2020-11-10 07:12:00.000;K;PKW;CITROEN;JAKOBSTR.;;141323;;
2020-11-10 07:04:00.000;HH;PKW;SMART;JAKOBSTR.;22;112402;141312;112042
2020-11-10 07:00:00.000;K;PKW;FORD;JOSEPHSTR.;;141312;;
2020-11-09 15:01:00.000;K;PKW;VOLVO;KAROLINGERRING;4-6;141322;;
2020-11-09 14:50:00.000;K;PKW;MERCEDES;KARTÄUSERWALL;2-4;141322;;
2020-11-09 14:24:00.000;K;PKW;RENAULT;ISABELLENSTR.;4;141312;;
2020-11-09 14:34:00.000;K;PKW;HONDA;JAKOBSTR.;2;141313;;
2020-11-09 14:03:00.000;K;PKW;BMW;ZUGWEG;48;142278;112042;
2020-11-09 12:06:00.000;K;PKW;FORD;IM DAU;6;141313;112402;
2020-11-09 11:09:00.000;K;PKW;BMW;IM DAU;17;141322;;
2020-11-09 11:44:00.000;BE;PKW;NISSAN;JAKOBSTR.;22;112402;141312;
2020-11-09 11:21:00.000;BM;PKW;RENAULT;ISABELLENSTR.;1;113140;;
2020-11-09 11:21:00.000;K;PKW;FORD;ISABELLENSTR.;5-7;113140;;
2020-11-09 11:21:00.000;K;PKW;AUDI;ISABELLENSTR.;17;113140;;
2020-11-09 11:21:00.000;K;PKW;HYUNDAI;ISABELLENSTR.;27Ä-29;113140;;
2020-11-09 10:50:00.000;COE;PKW;CHEVROLET;ACHTERSTR.;50;113140;;
