datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-09-03 11:35:00.000;LL;PKW;VW-VOLKSWAGEN;OSKAR-JÄGER-STR.;;900321;;
2020-09-01 13:30:00.000;K;PKW;FIAT;VITALISSTR.;67;112403;;
2020-09-01 14:12:00.000;DO;PKW;VW-VOLKSWAGEN;HÜTTENSTR.;;112403;;
2020-09-04 12:22:00.000;GL;PKW;FIAT;BUCHHEIMER STR.;;113140;;
2020-09-04 13:01:00.000;K;PKW;BMW;CLEVISCHER RING;109;141113;;
2020-09-04 13:42:00.000;K;PKW;FORD;LUNGENGASSE;33;112402;141312;
2020-09-04 09:55:00.000;HS;PKW;MINI;SCHAAFENSTR.;35;113144;;
2020-09-04 10:01:00.000;K;PKW;OPEL;SCHAAFENSTR.;27;141324;;
2020-09-04 10:01:00.000;K;PKW;BMW;SCHAAFENSTR.;27;141324;;
2020-09-04 13:02:00.000;K;PKW;TOYOTA;AM RINKENPFUHL;55;113140;;
2020-09-04 13:00:00.000;K;PKW;FORD;HAHNENSTR.;33;113140;;
2020-09-04 13:00:00.000;K;PKW;MERCEDES;HAHNENSTR.;33;113140;;
2020-09-04 12:42:00.000;K;PKW;MERCEDES;HAHNENSTR.;29-31;113140;;
2020-09-04 12:45:00.000;K;PKW;VW-VOLKSWAGEN;HAHNENSTR.;27;113140;;
2020-09-04 12:42:00.000;K;PKW;KIA;HAHNENSTR.;27;113140;;
2020-09-04 12:50:00.000;GL;PKW;FORD;HAHNENSTR.;27;113140;;
2020-09-04 10:01:00.000;ESW;PKW;MINI;SCHAAFENSTR.;25;113140;;
2020-09-04 10:15:00.000;K;PKW;KIA;AM RINKENPFUHL;;112273;;
2020-09-04 09:55:00.000;RS;PKW;MERCEDES;SCHAAFENSTR.;31;113140;;
2020-09-04 09:55:00.000;AC;PKW;PORSCHE;SCHAAFENSTR.;45;113140;;
2020-09-04 09:55:00.000;BM;PKW;MERCEDES;SCHAAFENSTR.;57-59;141312;;
2020-09-04 09:40:00.000;BM;PKW;SKODA;HAHNENSTR.;33;113140;;
2020-09-04 09:40:00.000;K;PKW;MINI;HAHNENSTR.;33;113140;;
2020-09-04 09:40:00.000;K;PKW;VOLVO;HAHNENSTR.;33;113140;;
2020-09-04 09:40:00.000;K;PKW;MERCEDES;HAHNENSTR.;27;113140;;
2020-09-04 09:35:00.000;K;PKW;BMW;SCHAAFENSTR.;5;141312;;
2020-09-04 09:40:00.000;K;PKW;CITROEN;HAHNENSTR.;27;113140;;
2020-09-04 08:24:00.000;K;PKW;VW-VOLKSWAGEN;KASINOSTR.;7-9;141322;;
2020-09-04 08:22:00.000;K;PKW;FORD;AGRIPPASTR.;6;141322;;
2020-09-04 08:21:00.000;BM;PKW;BMW;APOSTELNKLOSTER;;141312;;
2020-09-04 08:20:00.000;K;PKW;MAZDA;MITTELSTR.;3;112412;;
2020-09-04 07:46:00.000;BM;PKW;FORD;FRIESENWALL;;141312;;
2020-09-03 13:15:00.000;SU;PKW;VW-VOLKSWAGEN;HAHNENSTR.;33;113140;;
2020-09-03 13:20:00.000;K;PKW;SAAB;HAHNENSTR.;33;113140;;
2020-09-03 09:58:00.000;K;PKW;FORD;BAYARDSGASSE;;141245;;
2020-09-03 09:50:00.000;K;PKW;FORD;FLEISCHMENGERGASSE;31;141245;;
2020-09-04 10:45:00.000;K;PKW;SMART;OBERER BRUCHWEG;;141112;;
2020-09-04 10:56:00.000;K;PKW;FIAT;AM GRÄFENHOF;;141312;;
2020-09-04 11:18:00.000;K;PKW;MERCEDES;AM GRÄFENHOF;24/26;142103;;
2020-09-04 10:51:00.000;K;PKW;SKODA;AM GRÄFENHOF;28;142103;;
2020-09-04 10:56:00.000;K;PKW;PEUGEOT;HOVENSTR.;9;112042;142103;
2020-09-04 11:00:00.000;K;PKW;OPEL;HOVENSTR.;35;141322;;
2020-09-04 11:00:00.000;K;PKW;FORD;HOVENSTR.;35;141322;;
2020-09-04 10:45:00.000;K;PKW;FIAT;OBERER BRUCHWEG;;141112;;
