datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-04-13 07:00:00.000;SU;PKW;MINI;PAULISTR.;;141322;;
2021-04-13 07:43:00.000;K;PKW;VOLVO;MONSCHAUER PLATZ;4;141312;;
2021-04-12 18:07:00.000;K;PKW;SMART;LOKOMOTIVSTR.;8;142103;;
2021-04-12 18:07:00.000;HSK;PKW;KIA;LOKOMOTIVSTR.;66;142103;;
2021-04-13 07:50:00.000;K;PKW;NISSAN;HOHE PFORTE;6;141322;;
2021-04-13 08:22:00.000;K;PKW;AUDI;KASINOSTR.;;927421;;
2021-04-13 07:46:00.000;K;PKW;MERCEDES;CLEVER STR.;5;141313;;
2021-04-13 07:46:00.000;514;KLEINKRAFTRAD (MOFA, MOKICK);UNBEKANNT;CLEVER STR.;5;141313;;
2021-04-13 08:21:00.000;09;PKW;VW-VOLKSWAGEN;FRIESENWALL;52;141312;;
2021-04-12 10:12:00.000;K;PKW;SKODA;GREMBERGER STR.;57;141313;;
2021-04-12 10:14:00.000;BM;PKW;MERCEDES;GREMBERGER STR.;57;329119;;
2021-04-12 11:15:00.000;K;PKW;RENAULT;ANDREAS-HERMES-STR.;;141312;;
2021-04-12 11:15:00.000;K;PKW;FORD;ANDREAS-HERMES-STR.;;141312;;
2021-04-12 11:15:00.000;OS;PKW;MERCEDES;ANDREAS-HERMES-STR.;;141312;;
2021-04-12 11:25:00.000;K;PKW;VW-VOLKSWAGEN;ROBERT-SCHUMAN-STR.;12A;900321;;
2021-04-12 12:11:00.000;K;PKW;VW-VOLKSWAGEN;LUSTHEIDER STR.;38;141312;;
2021-04-12 12:11:00.000;K;PKW;FORD;LUSTHEIDER STR.;44;141312;;
2021-04-13 07:19:00.000;K;PKW;VW-VOLKSWAGEN;HOMARSTR.;10;141245;;
2021-04-13 07:19:00.000;AC;PKW;MERCEDES;PLANTAGENSTR.;;927421;;
2021-04-13 07:19:00.000;BM;PKW;MAZDA;WALDSTR.;3;142103;;
2021-04-13 07:19:00.000;D;PKW;MERCEDES;WALDSTR.;3;142103;;
2021-04-13 07:36:00.000;BM;PKW;MERCEDES;GERMANIASTR.;;112402;;
2021-04-13 07:40:00.000;K;PKW;FORD;WÜRZBURGER STR.;;112402;;
2021-04-13 07:40:00.000;K;PKW;BMW;MILTENBERGER STR.;;927421;;
2021-04-12 11:59:00.000;K;PKW;MERCEDES;SPICHERNSTR.;24;141312;;
2021-04-12 14:07:00.000;MK;PKW;VW-VOLKSWAGEN;MAYBACHSTR.;114;141312;;
2021-04-12 14:07:00.000;M;PKW;VW-VOLKSWAGEN;MAYBACHSTR.;116;141312;112042;
2021-04-12 14:07:00.000;K;PKW;RENAULT;MAYBACHSTR.;112;141312;;
2021-04-12 14:41:00.000;K;PKW;NISSAN;HOHENZOLLERNRING;57;141313;;
2021-04-13 07:56:00.000;K;PKW;BMW;SÖMMERINGSTR.;36;112402;;
2021-04-13 07:46:00.000;698W;E-ROLLER;UNBEKANNT;FUCHSSTR.;;901020;;
2021-04-13 08:09:00.000;BM;PKW;SUZUKI;FRÖBELSTR.;2;141621;141313;
2021-04-12 12:12:00.000;MA;PKW;AUDI;FLÜGELSTR.;;112263;;
2021-04-13 08:00:00.000;K;PKW;OPEL;KLARASTR.;36;141313;;
2021-04-13 07:35:00.000;PLÖ;PKW;BMW;VENLOER STR.;226;141322;;
2021-04-13 08:04:00.000;WI;PKW;VW-VOLKSWAGEN;WAHLENSTR.;5;112403;112102;
2021-04-12 11:18:00.000;NR;PKW;SKODA;GUSTAVSTR.;56;141322;;
2021-04-12 11:18:00.000;K;PKW;BMW;REDWITZSTR.;74;113140;;
2021-04-12 11:13:00.000;K;PKW;PEUGEOT;REDWITZSTR.;69;113140;;
2021-04-12 10:59:00.000;PI;PKW;AUDI;REDWITZSTR.;19;113140;;
2021-04-12 11:02:00.000;K;PKW;MAZDA;REDWITZSTR.;51;113140;;
2021-04-12 10:56:00.000;K;PKW;SEAT;REDWITZSTR.;28;113140;;
2021-04-12 10:52:00.000;K;PKW;AUDI;REDWITZSTR.;16;113140;;
2021-04-12 10:52:00.000;NR;PKW;MERCEDES;REDWITZSTR.;12-14;113140;;
2021-04-13 08:09:00.000;BN;PKW;MINI;FRÖBELSTR.;2;141313;112042;
2021-04-12 10:50:00.000;K;PKW;AUDI;REDWITZSTR.;13;113140;;
2021-04-12 10:48:00.000;K;PKW;VW-VOLKSWAGEN;REDWITZSTR.;9;113140;;
2021-04-12 10:48:00.000;K;PKW;TOYOTA;REDWITZSTR.;7;113140;;
